RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,year
9,Sabrina IonescuNY,G,38,32.1,18.2,6.3,15.9,39.4,2.8,8.4,33.3,2.8,3.1,89.8,4.4,6.2,1,0.3,2.7,3,0,2024
10,Kelsey PlumLA,G,38,34,17.8,6.1,14.4,42.3,2.9,7.9,36.8,2.7,3.1,86.6,2.6,4.2,0.7,0,2.4,0,0,2024
11,Brittney GrinerCON,C,30,28.7,17.8,7.3,12.6,57.9,0.3,0.6,50,2.9,3.7,77.7,6.6,2.3,0.5,1.5,1.8,2,0,2024
12,Chennedy CarterLV,G,33,26,17.5,7.2,14.8,48.7,0.3,0.9,29,2.8,3.8,73,3.5,3.1,1.1,0.2,1.7,0,0,2024
13,Rhyne HowardATL,G,30,33.9,17.3,5.6,15,37.1,2.7,8.1,32.9,3.5,4.5,78.4,4.4,3.1,1.8,0.6,1.7,2,0,2024
14,Dearica HambyLA,F,40,33.7,17.3,6.7,13.1,51.2,0.8,2.2,34.1,3.1,5,63.1,9.2,3.5,1.7,0.2,3,16,0,2024
15,Nneka OgwumikeLA,F,37,31.8,16.7,6.8,13.3,51.1,0.8,2,40.5,2.3,2.6,87.6,7.6,2.3,1.9,0.5,1.3,8,0,2024
16,Jackie YoungLV,G,37,32.6,15.8,5.4,12.6,43,1.9,5.6,33.7,3,3.5,86.7,4.4,5.3,1,0.2,2.1,5,0,2024
17,Allisha GrayATL,G,40,33.2,15.6,5.1,12.7,40.3,1.7,5.1,34.2,3.6,4.7,76.9,4.4,2.7,1.1,0.7,1.7,1,0,2024
18,Skylar DigginsCHI,G,40,31.6,15.1,5.5,12.8,42.7,1,3.4,29.1,3.3,3.8,86.7,2.6,6.4,1.7,0.9,2.8,2,0,2024
19,Kayla McBrideMIN,G,39,31.7,15,4.5,10.6,42,2.7,6.6,40.7,3.4,3.8,89.3,2.6,3.2,1.3,0.1,2,0,0,2024
20,DeWanna BonnerPHX,F,40,31.8,15,5.3,12.8,41.5,1.5,4.9,29.4,3,3.6,83.2,6,2,1.2,0.7,1.4,3,0,2024
21,Diana TaurasiPHX,G,36,29,14.9,4.8,11.9,40,2.4,7.2,33.3,3,3.5,85.7,3.8,3.4,0.6,0.3,1.9,0,0,2024
22,Ariel AtkinsLA,G,40,29.9,14.9,5.4,12.4,43.7,2,5.5,35.7,2.1,2.5,84.8,3.4,3.1,1.5,0.4,2.3,0,0,2024
23,Tina CharlesCON,C,39,29.7,14.9,6.2,13.7,45.6,0.3,1.1,26.2,2.2,2.7,78.5,9.6,2.3,0.9,0.5,1.6,21,1,2024
24,Marina MabreyTOR,G,40,30.9,14.4,5.4,13,41.3,2.5,6.5,37.7,1.2,1.7,71,4.4,4.1,1.1,0.4,2.4,1,0,2024
25,Jonquel JonesNY,C,39,29.8,14.2,5.3,9.8,53.8,1.5,3.9,38.8,2.1,2.7,78.8,9,3.2,0.8,1.3,2.4,11,0,2024
26,Aliyah BostonIND,F,40,30.9,14,5.9,11.2,52.9,0.2,0.7,26.9,2,2.8,73.6,8.9,3.2,0.9,1.2,2,13,0,2024
27,Brionna JonesATL,F,40,27.2,13.7,5.5,10.2,53.8,0.1,0.4,14.3,2.7,3.6,73.8,5.5,1.5,1.2,0.6,1.3,0,0,2024
28,Angel ReeseATL,F,34,32.5,13.6,4.8,12.3,39.1,0.1,0.5,18.8,3.9,5.2,73.6,13.1,1.9,1.3,0.5,2.2,26,0,2024
29,Rickea JacksonCHI,F,40,28.8,13.4,5,11,45.6,1.1,3.1,34.7,2.3,2.9,80.7,3.9,1.5,0.7,0.4,1.9,1,0,2024
30,DiJonai CarringtonCHI,G,39,29.6,12.7,4.4,11,40.3,0.7,2.7,25,3.2,4,79,5,1.6,1.6,0.4,1.9,2,0,2024
31,Betnijah Laney-HamiltonNY,F,28,30.3,11.8,4.3,9.4,45.6,1.5,3.6,40.2,1.7,1.9,90.6,4.2,3.3,1.1,0,2.4,0,0,2024
32,Teaira McCowanDAL,C,39,25.2,11.7,4.7,8.3,57,0,0.1,25,2.3,3.2,71.8,8.1,1.6,0.9,0.9,2,13,0,2024
33,Ezi MagbegorSEA,F,37,30.7,11.7,4.6,9.1,51.2,0.4,1.4,24.5,2.1,2.4,87.4,8,2,1.1,2.2,1.4,8,0,2024
34,Natasha CloudNY,G,38,33.3,11.5,4,10.1,39.7,1.2,3.8,30.8,2.4,2.9,82.6,4.1,6.9,1.4,0.6,3,8,0,2024
35,Courtney WilliamsMIN,G,40,26.5,11.1,4.9,11,44.3,0.6,1.7,33.3,0.9,1.1,81,4.7,5.5,0.9,0.4,2.5,3,0,2024
36,Alyssa ThomasPHX,F,40,32.4,10.6,4.2,8.2,50.9,0,0.1,0,2.3,3.6,62.8,8.4,7.9,1.6,0.5,3.6,14,3,2024
37,NaLyssa SmithLV,F,40,24.8,10.6,4.2,8.8,48,0.4,1.2,29.2,1.8,3.2,56.7,7.1,1,0.8,1,1.3,6,0,2024
38,Tyasha HarrisIND,G,39,28.8,10.5,3.7,8.7,42.5,1.5,3.9,39.5,1.5,2,76.6,1.8,3,1,0.3,1.4,0,0,2024
39,Alanna SmithDAL,F,39,26.5,10.1,3.8,8,47.1,1.2,3,39.8,1.4,1.8,75,5.6,3.2,1.4,1.5,1.9,2,0,2024
40,Kamilla CardosoCHI,C,32,27.4,9.8,3.9,7.6,52.1,0,0,0,1.9,2.6,72.6,7.9,1.7,0.5,1.4,1.5,7,0,2024
41,Bridget CarletonPOR,F,39,29.9,9.6,3.2,7.3,44.4,2.3,5.3,44.4,0.8,1,78.9,3.8,2.2,1,0.3,1,0,0,2024
42,Stefanie DolsonSEA,C,39,26,9.5,3.4,7.2,47.5,1.8,4,46.5,0.8,1.1,78.6,4.9,2.6,0.5,0.5,1.7,1,0,2024
43,Tiffany HayesGS,G,33,21.5,9.5,3.3,6.7,50,1,2.5,40.2,1.8,2.5,71.4,2.8,2.1,0.8,0.3,0.8,1,0,2024
44,Karlie SamuelsonPOR,G,29,24.6,8.4,2.7,6.7,40.9,1.7,4.2,39.8,1.2,1.3,92.3,2.6,2.1,0.9,0,0.9,0,0,2024
45,Sophie CunninghamIND,G,40,27.7,8.4,2.6,6,42.9,1.7,4.5,37.8,1.5,1.7,87,3.9,2,1,0.3,1,1,0,2024
46,Myisha Hines-AllenIND,F,40,18.7,7.8,3,6.1,49.2,0.5,1.3,36,1.4,1.7,83.3,4.7,2.6,0.7,0.1,1.4,2,0,2024
47,Aaliyah EdwardsCON,F,34,21.8,7.6,3,6.2,49,0,0.2,0,1.5,2.4,65,5.6,1.4,0.7,0.8,1.5,2,0,2024
48,Kia NurseTOR,G,40,20.3,7.6,2.6,6.6,38.8,1.3,4,33.1,1.2,1.5,79.3,1.6,1.3,0.5,0,1.2,0,0,2024
49,Shatori Walker-KimbroughIND,G,40,22.1,7.5,2.6,6.3,41.5,0.9,2.7,33,1.4,1.7,80.6,1.7,1.9,1.1,0.5,1.4,0,0,2024
50,Monique BillingsIND,F,37,22.8,7.4,2.9,6.2,46.5,0.1,0.4,21.4,1.5,1.9,80.3,5.8,1.4,0.7,0.5,1.8,5,0,2024
1,A'ja WilsonLV,C,40,31.2,23.4,8.3,16.5,50.5,0.6,1.5,42.4,6.2,7.3,85.5,10.2,3.1,1.6,2.3,2.2,21,0,2025
2,Napheesa CollierMIN,F,33,32.3,22.9,8.3,15.7,53.1,1.5,3.8,40.3,4.7,5.2,90.6,7.3,3.2,1.6,1.5,2.1,5,0,2025
3,Kelsey MitchellIND,G,44,31.4,20.2,7.2,15.7,45.6,2.5,6.4,39.4,3.4,4.3,78.4,1.8,3.4,0.9,0.2,1.8,0,0,2025
4,Kelsey PlumLA,G,43,35.1,19.5,6.1,14.4,42.2,2.3,6.5,35.5,5.1,5.7,89.3,3.1,5.7,1.2,0.1,3,2,0,2025
5,Paige BueckersDAL,G,36,33.3,19.2,7.2,15.1,47.7,1.1,3.3,33.1,3.8,4.2,88.8,3.9,5.4,1.6,0.5,2,2,0,2025
6,Dearica HambyLA,F,44,31.2,18.4,7.4,12.9,57.2,0.3,1.2,27.8,3.4,5.4,62.7,7.9,3.3,1.6,0.5,2.7,12,0,2025
7,Allisha GrayATL,G,42,34.5,18.4,5.9,13,45.1,2.3,6.1,38.4,4.4,5.5,79.9,5.3,3.5,1.1,0.4,1.8,2,0,2025
8,Breanna StewartNY,F,31,30.6,18.3,6.1,13.2,46.1,0.7,2.8,24.1,5.5,6.5,83.7,6.5,3.5,1.4,1.4,1.9,5,0,2025
9,Nneka OgwumikeSEA,F,44,30.9,18.3,7.3,14,51.9,1.5,4.1,36.7,2.2,2.7,82.2,7,2.3,1.1,0.4,1.9,6,0,2025
10,Sabrina IonescuNY,G,38,31.4,18.2,6.1,15.1,40.1,2.1,7.1,29.9,4,4.3,93.3,4.9,5.7,1.3,0.4,2.6,4,0,2025
11,Rhyne HowardATL,G,33,34.9,17.5,5.7,15.1,37.5,3.1,9.6,32.2,3.1,3.6,85.6,4.5,4.6,1.5,0.8,1.7,0,0,2025
12,Jackie YoungLV,G,44,30.4,16.5,5.9,12.4,47.5,1.8,5.1,35.9,2.9,3.2,89.4,4.5,5.1,1.3,0.4,2.2,3,2,2025
13,Satou SaballyPHX,F,39,26.6,16.3,5.3,13.2,40.4,1.7,5.4,32.1,3.9,4.7,82.7,5.9,2.5,1.3,0.3,2,3,0,2025
14,Tina CharlesCON,C,43,28.4,16.3,6,13.8,43.8,0.3,1.1,26.1,3.9,4.6,85.7,5.8,1.7,0.8,0.4,1.9,6,0,2025
15,Skylar DigginsSEA,G,43,31.2,15.5,5.3,12.5,42.3,1.4,4,36.5,3.5,4.4,78.8,2.5,6,1.2,0.8,2.1,4,1,2025
16,Alyssa ThomasPHX,F,39,31.3,15.4,6.2,11.6,53.2,0,0.2,0,3,4.3,69.2,8.8,9.2,1.6,0.4,3.5,22,8,2025
17,Aliyah BostonIND,F,44,30.2,15,6.2,11.5,53.8,0.1,0.7,20.7,2.5,3.3,76.2,8.2,3.7,1.2,0.9,1.8,17,0,2025
18,Sonia CitronWSH,G,44,32.2,14.9,5.1,10.8,47,1.8,4.1,44.5,3,3.4,87.2,4,2.4,1.3,0.4,2.1,3,0,2025
19,Rickea JacksonLA,F,38,30.9,14.7,5.4,12.7,42.4,1.7,4.9,34.8,2.2,2.6,84.7,3.2,1.7,0.6,0.4,2.1,0,0,2025
20,Marina MabreyCON,G,35,31.5,14.4,5.1,13.9,36.7,1.9,7,27,2.3,2.6,87,4.2,4,0.7,0.3,2.8,2,0,2025
21,Kayla McBrideMIN,G,39,31.3,14.2,4.6,11,41.6,2.6,6.7,39.5,2.4,2.7,90.5,2.3,3.5,1.3,0.1,1.7,0,0,2025
22,Brittney SykesSEA/WSH,G,39,30.6,14.1,4.5,11.7,38.1,0.8,2.6,30.4,4.4,5.6,78.1,3.2,4,1.2,0.4,2.5,0,0,2025
23,Jonquel JonesNY,C,31,26.8,13.6,4.8,9.9,49,1.7,4,42.4,2.3,2.9,76.9,8.1,2.7,0.5,1.1,2.1,12,0,2025
24,Courtney WilliamsMIN,G,44,28.6,13.6,5.6,13.2,42.8,1.3,3.4,38.9,1,1.2,84.9,4.9,6.2,1.3,0.3,2.3,3,0,2025
25,Kamilla CardosoCHI,C,40,27.6,13.6,5.6,10.6,52.8,0,0.1,50,2.4,3.3,72.2,8.5,2.5,0.4,1.2,2.4,13,0,2025
26,Kiki IriafenWSH,F,44,26.9,13.3,5,10.3,48.8,0,0.3,18.2,3.1,4,78.4,8.5,1.6,0.6,0.2,2.2,16,0,2025
27,Ariel AtkinsCHI,G,34,28.6,13.1,4.8,10.7,44.4,1.3,3.5,36.1,2.4,2.7,86,3.4,3.6,1.6,0.7,2.5,0,0,2025
28,Brionna JonesATL,F,44,26.6,12.8,5.1,9.7,52.7,0.3,1,26.1,2.3,3,77.3,7.3,2.2,1.1,0.8,1.5,12,0,2025
29,Azura StevensLA,F,44,28.4,12.8,4.6,9.7,47.8,1.7,4.4,38.1,1.8,2.3,79,8,2.1,1.2,1.1,1.5,9,0,2025
30,Shakira AustinWSH,F,38,23,12.7,5,10.8,46.5,0.1,0.4,13.3,2.6,3.8,66.4,6.4,1.8,1.1,1.1,2.4,4,0,2025
31,Veronica BurtonGS,G,44,29.4,11.9,3.4,8.8,38.7,1.4,4,34.5,3.8,4.3,87.8,4.4,6,1.1,0.6,2.1,5,0,2025
32,Gabby WilliamsSEA,F,44,31.6,11.6,4.5,10.7,42.2,1.1,3.7,30.5,1.5,1.7,85.3,4.3,4.2,2.3,0.5,1.9,2,0,2025
33,Natasha HowardIND,F,44,24.1,11.4,4.5,8.2,55.2,0.1,0.8,18.2,2.1,3,71.2,6.6,1.5,1.2,0.6,1.9,8,0,2025
34,Janelle SalaunGS,F,36,27,11.3,4.1,10.1,40.6,1.8,4.8,36.6,1.4,1.7,80.6,5.1,1.2,0.6,0.1,1.5,1,0,2025
35,Chelsea GrayLV,G,44,31.1,11.2,3.8,8.8,43.9,1.4,3.9,36.8,2.1,2.4,88.5,3.9,5.4,1.4,0.6,2.8,4,0,2025
36,Jewell LoydLV,G,44,28.3,11.2,3.8,9.7,38.9,2.3,6,38.2,1.3,1.6,83.1,3.2,1.8,1.2,0.3,1.2,0,0,2025
37,Erica WheelerSEA,G,44,25.6,10.3,3.8,9.5,40,1.7,4.6,37.3,1,1.1,86,2.7,3.3,1.3,0.2,1.5,0,0,2025
38,Natasha CloudNY,G,41,29,10.1,3.7,8.5,43.3,1.3,3.8,33.8,1.5,1.7,87,3.7,5.1,1.2,0.3,1.9,0,0,2025
39,DeWanna BonnerPHX/IND,F,33,23.6,9.8,3.2,7.8,40.9,1.2,3.6,33.3,2.3,2.6,87.2,4.2,1.2,0.8,0.3,0.8,1,0,2025
40,Brittney GrinerATL,C,39,20.8,9.8,4,7.7,51.8,0.1,0.5,26.3,1.7,2.2,76.5,5.2,0.8,0.1,1.2,1.5,1,0,2025
41,DiJonai CarringtonDAL/MIN,G,31,21.9,9.8,3.5,8.9,38.6,0.7,2.3,31.9,2.1,2.6,80.5,4,1.5,1.1,0.4,1.9,0,0,2025
42,Alanna SmithMIN,F,42,26.5,9.6,3.8,7.9,48.5,1.3,3.8,32.9,0.7,1.5,47.7,5.1,2.9,1.3,1.9,1.5,1,0,2025
43,Sami WhitcombPHX,G,43,23.9,9.1,3,7.8,38.5,2,5.5,36.1,1.1,1.3,85.2,2.6,2.5,0.8,0.2,1.6,0,0,2025
44,Natisha HiedemanMIN,G,44,18.9,9.1,3.4,7,49.2,1,2.8,37.1,1.2,1.5,76.1,1.9,2.8,0.7,0.2,1.2,1,0,2025
45,Rachel BanhamCHI,G,44,24.6,9,2.9,7.7,38.2,2,5.5,35.7,1.2,1.3,88.1,1.7,2.7,0.6,0.3,1.6,1,0,2025
46,Bria HartleyCON,G,38,22.8,8.9,2.8,7.7,36.2,1.4,3.9,36.7,1.9,2.4,77.2,2,3.1,0.8,0,1.8,0,0,2025
47,Saniya RiversCON,G,42,26.1,8.8,3.4,8.3,40.7,1,3,34.1,1,1.4,74.6,2.8,2.7,1.5,0.9,1.5,0,0,2025
48,Leonie FiebichNY,F,37,28.1,8.7,2.9,6,48.9,1.4,3.2,42.5,1.5,1.7,87.1,3.5,1.7,0.9,0.4,1.2,0,0,2025
49,Naz HillmonATL,F,44,25.5,8.6,3.2,6.8,46.3,1.2,3.8,32.1,1.1,1.3,83.1,6.2,2.4,0.5,0.4,1.1,3,0,2025
50,Elizabeth WilliamsCHI,C,43,21.1,8.5,3.7,7.6,48,0,0,0,1.2,1.9,61.7,5.2,1.8,0.7,0.9,1.3,4,0,2025
